zona;secao;cargo;numero;nome;votos;partido;coligacao
109;107;Deputado Estadual;44444;ENEAS GOES;1;UNIÃO;UNIÃO
109;107;Deputado Estadual;44447;ISABELLE MUNGUBA;1;UNIÃO;UNIÃO
109;107;Deputado Estadual;44567;MAGNOLIA ROCHA;4;UNIÃO;UNIÃO
109;107;Deputado Estadual;44777;FIRMO CAMURÇA;10;UNIÃO;UNIÃO
109;107;Deputado Estadual;44888;DR. OSCAR RODRIGUES;7;UNIÃO;UNIÃO
109;107;Deputado Estadual;45000;JORGE PINHEIRO;3;PSDB;(PSDB/CIDADANIA)
109;107;Deputado Estadual;45111;GORDIM ARAUJO;1;PSDB;(PSDB/CIDADANIA)
109;107;Deputado Estadual;45123;EMILIA PESSOA;1;PSDB;(PSDB/CIDADANIA)
109;107;Deputado Estadual;45333;DIEGO BARRETO;1;PSDB;(PSDB/CIDADANIA)
109;107;Deputado Estadual;50113;NESTOR BEZERRA;1;PSOL;(PSOL/REDE)
109;107;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
109;107;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
109;107;Deputado Estadual;55555;GABRIELLA AGUIAR;2;PSD;PSD
109;107;Deputado Estadual;55888;KEIVIA DIAS;1;PSD;PSD
109;107;Deputado Estadual;65013;PROFESSOR ANÍZIO;3;PC do B;(PT/PC do B/PV)
109;107;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
109;107;Deputado Estadual;70123;TOMAZ HOLANDA;13;AVANTE;AVANTE
109;107;Deputado Estadual;70369;NETO SANTANA;1;AVANTE;AVANTE
109;107;Deputado Estadual;70777;CORONEL ADRIANIZIO PAULO;1;AVANTE;AVANTE
109;107;Deputado Estadual;13;LEGENDA PT;7;PT;PT
109;107;Deputado Estadual;22;LEGENDA PL;1;PL;PL
109;107;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;107;Deputado Estadual;55;LEGENDA PSD;4;PSD;PSD
109;107;Deputado Estadual;95;BRANCOS;14;;
109;107;Deputado Estadual;96;NULOS;11;;
109;108;Presidente;12;CIRO GOMES;18;PDT;PDT
109;108;Presidente;13;LULA;158;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;108;Presidente;15;SIMONE TEBET;5;MDB;MDB, (PSDB/CIDADANIA), PODE
109;108;Presidente;16;VERA;1;PSTU;PSTU
109;108;Presidente;22;JAIR BOLSONARO;91;PL;PP, REPUBLICANOS, PL
109;108;Presidente;30;FELIPE D'AVILA;1;NOVO;NOVO
109;108;Presidente;44;SORAYA THRONICKE;3;UNIÃO;UNIÃO
109;108;Presidente;95;BRANCOS;5;;
109;108;Presidente;96;NULOS;7;;
109;108;Governador;12;ROBERTO CLÁUDIO;33;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;108;Governador;13;ELMANO DE FREITAS;131;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;108;Governador;44;CAPITÃO WAGNER;109;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;108;Governador;95;BRANCOS;7;;
109;108;Governador;96;NULOS;9;;
109;108;Senador;131;CAMILO;171;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;108;Senador;555;ERIKA AMORIM;5;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;108;Senador;700;KAMILA CARDOSO;89;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;108;Senador;95;BRANCOS;6;;
109;108;Senador;96;NULOS;18;;
109;108;Deputado Federal;1000;BISPA VANESSA LIMA;2;REPUBLICANOS;REPUBLICANOS
109;108;Deputado Federal;1010;RONALDO MARTINS;4;REPUBLICANOS;REPUBLICANOS
109;108;Deputado Federal;1023;PASTOR ABRAÃO;2;REPUBLICANOS;REPUBLICANOS
109;108;Deputado Federal;1111;AJ ALBUQUERQUE;2;PP;PP
109;108;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
109;108;Deputado Federal;1213;IDILVAN;13;PDT;PDT
109;108;Deputado Federal;1214;EDUARDO BISMARCK;14;PDT;PDT
109;108;Deputado Federal;1233;ROBÉRIO MONTEIRO;5;PDT;PDT
109;108;Deputado Federal;1277;ADAIL JR;4;PDT;PDT
109;108;Deputado Federal;1311;LOURDINHA FELIX;1;PT;(PT/PC do B/PV)
109;108;Deputado Federal;1313;LUIZIANNE LINS;6;PT;(PT/PC do B/PV)
109;108;Deputado Federal;1322;GUIMARÃES DO PT;4;PT;(PT/PC do B/PV)
109;108;Deputado Federal;1533;EUNÍCIO;4;MDB;MDB
109;108;Deputado Federal;2200;DRA. MAYRA PINHEIRO;3;PL;PL
109;108;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
109;108;Deputado Federal;2210;CORONEL AGINALDO;5;PL;PL
109;108;Deputado Federal;2222;ANDRÉ FERNANDES;7;PL;PL
109;108;Deputado Federal;2225;NENEM DA SEFAZ;1;PL;PL
109;108;Deputado Federal;2255;JÚNIOR MANO;2;PL;PL
109;108;Deputado Federal;2277;DR JAZIEL;4;PL;PL
109;108;Deputado Federal;2288;PRISCILA COSTA;2;PL;PL
109;108;Deputado Federal;2299;MATHEUS NORONHA;10;PL;PL
109;108;Deputado Federal;4000;DENIS BEZERRA;1;PSB;PSB
109;108;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
109;108;Deputado Federal;4422;JULIERME SENA;1;UNIÃO;UNIÃO
109;108;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;5;UNIÃO;UNIÃO
109;108;Deputado Federal;4444;HEITOR FREIRE;2;UNIÃO;UNIÃO
109;108;Deputado Federal;4445;DAMIÃO TENORIO;7;UNIÃO;UNIÃO
109;108;Deputado Federal;4447;DANILO FORTE;2;UNIÃO;UNIÃO
109;108;Deputado Federal;4455;VAIDON OLIVEIRA;2;UNIÃO;UNIÃO
109;108;Deputado Federal;4477;FERNANDA PESSOA;16;UNIÃO;UNIÃO
109;108;Deputado Federal;4488;MOSES RODRIGUES;15;UNIÃO;UNIÃO
109;108;Deputado Federal;4490;SOLDADO NOELIO;4;UNIÃO;UNIÃO
109;108;Deputado Federal;4555;CLAUDIA GOMES;1;PSDB;(PSDB/CIDADANIA)
109;108;Deputado Federal;5013;ADELITA MONTEIRO;1;PSOL;(PSOL/REDE)
109;108;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
109;108;Deputado Federal;5511;CÉLIO STUDART;7;PSD;PSD
109;108;Deputado Federal;5522;MARCOS LIMA;1;PSD;PSD
109;108;Deputado Federal;5533;LUIZ GASTÃO;12;PSD;PSD
109;108;Deputado Federal;5555;DOMINGOS NETO;83;PSD;PSD
109;108;Deputado Federal;5588;ELIANE BRAZ;1;PSD;PSD
109;108;Deputado Federal;6565;INÁCIO ARRUDA;3;PC do B;(PT/PC do B/PV)
109;108;Deputado Federal;11;LEGENDA PP;1;PP;PP
109;108;Deputado Federal;12;LEGENDA PDT;4;PDT;PDT
109;108;Deputado Federal;13;LEGENDA PT;4;PT;PT
109;108;Deputado Federal;22;LEGENDA PL;1;PL;PL
109;108;Deputado Federal;43;LEGENDA PV;1;PV;PV
109;108;Deputado Federal;95;BRANCOS;9;;
109;108;Deputado Federal;96;NULOS;4;;
109;108;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
109;108;Deputado Estadual;10123;DAVID DURAND;3;REPUBLICANOS;REPUBLICANOS
109;108;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;5;PP;PP
109;108;Deputado Estadual;11113;ALMIR BIÉ;9;PP;PP
109;108;Deputado Estadual;11444;LEONARDO PINHEIRO;5;PP;PP
109;108;Deputado Estadual;12123;CLÁUDIO PINHO;6;PDT;PDT
109;108;Deputado Estadual;12127;HELAINE COELHO;32;PDT;PDT
109;108;Deputado Estadual;12888;SERGIO AGUIAR;1;PDT;PDT
109;108;Deputado Estadual;13123;MISSIAS DO MST;2;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;13130;PROFESSORA TERESINHA;1;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;13132;ACRISIO SENA;10;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;13133;LARISSA GASPAR;1;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;13333;MOISES BRAZ;6;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;13456;DE ASSIS DINIZ;2;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;13777;NIZO;1;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;13789;JULINHO;11;PT;(PT/PC do B/PV)
109;108;Deputado Estadual;15123;AUDIC MOTA;2;MDB;MDB
109;108;Deputado Estadual;15151;LEONARDO ARAÚJO;1;MDB;MDB
109;108;Deputado Estadual;15222;DAVI DE RAIMUNDÃO;1;MDB;MDB
109;108;Deputado Estadual;15333;DANNIEL OLIVEIRA;1;MDB;MDB
109;108;Deputado Estadual;15888;AGENOR NETO;4;MDB;MDB
109;108;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
109;108;Deputado Estadual;22022;CARMELO NETO;6;PL;PL
109;108;Deputado Estadual;22222;PR.ALCIDES FERNANDES;2;PL;PL
109;108;Deputado Estadual;22380;DUDU DIÓGENES;1;PL;PL
109;108;Deputado Estadual;22555;MARTA GONÇALVES;69;PL;PL
109;108;Deputado Estadual;22556;DAVID PROARMAS;1;PL;PL
109;108;Deputado Estadual;22722;PAULO BATTISTI;1;PL;PL
109;108;Deputado Estadual;22777;DRA SILVANA;4;PL;PL
109;108;Deputado Estadual;30000;DR. ISAQUE RABELO;1;NOVO;NOVO
109;108;Deputado Estadual;44190;SARGENTO REGINAURO;5;UNIÃO;UNIÃO
109;108;Deputado Estadual;44333;HEITOR FÉRRER;1;UNIÃO;UNIÃO
109;108;Deputado Estadual;44556;PRISCILA ROCHA;1;UNIÃO;UNIÃO
109;108;Deputado Estadual;44567;MAGNOLIA ROCHA;5;UNIÃO;UNIÃO
109;108;Deputado Estadual;44777;FIRMO CAMURÇA;14;UNIÃO;UNIÃO
109;108;Deputado Estadual;44888;DR. OSCAR RODRIGUES;12;UNIÃO;UNIÃO
109;108;Deputado Estadual;45000;JORGE PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
109;108;Deputado Estadual;55011;APOLLO VICZ;1;PSD;PSD
109;108;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
109;108;Deputado Estadual;65234;CACIKA IRÊ;2;PC do B;(PT/PC do B/PV)
109;108;Deputado Estadual;70000;TAM DE OLIVEIRA;1;AVANTE;AVANTE
109;108;Deputado Estadual;70007;DANILO LOPES;1;AVANTE;AVANTE
109;108;Deputado Estadual;70123;TOMAZ HOLANDA;11;AVANTE;AVANTE
109;108;Deputado Estadual;70190;SARGENTO DOUGLAS;1;AVANTE;AVANTE
109;108;Deputado Estadual;70222;STUART CASTRO;3;AVANTE;AVANTE
109;108;Deputado Estadual;70321;DANIEL BORGES;1;AVANTE;AVANTE
109;108;Deputado Estadual;90909;DRA WELIA;1;PROS;PROS
109;108;Deputado Estadual;12;LEGENDA PDT;3;PDT;PDT
109;108;Deputado Estadual;13;LEGENDA PT;9;PT;PT
109;108;Deputado Estadual;15;LEGENDA MDB;1;MDB;MDB
109;108;Deputado Estadual;16;LEGENDA PSTU;1;PSTU;PSTU
109;108;Deputado Estadual;43;LEGENDA PV;1;PV;PV
109;108;Deputado Estadual;44;LEGENDA UNIÃO;2;UNIÃO;UNIÃO
109;108;Deputado Estadual;45;LEGENDA PSDB;1;PSDB;PSDB
109;108;Deputado Estadual;55;LEGENDA PSD;1;PSD;PSD
109;108;Deputado Estadual;95;BRANCOS;7;;
109;108;Deputado Estadual;96;NULOS;7;;
109;112;Presidente;12;CIRO GOMES;18;PDT;PDT
109;112;Presidente;13;LULA;109;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;112;Presidente;15;SIMONE TEBET;4;MDB;MDB, (PSDB/CIDADANIA), PODE
109;112;Presidente;22;JAIR BOLSONARO;98;PL;PP, REPUBLICANOS, PL
109;112;Presidente;95;BRANCOS;3;;
109;112;Presidente;96;NULOS;4;;
109;112;Governador;12;ROBERTO CLÁUDIO;26;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;112;Governador;13;ELMANO DE FREITAS;75;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;112;Governador;44;CAPITÃO WAGNER;115;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;112;Governador;95;BRANCOS;10;;
109;112;Governador;96;NULOS;10;;
109;112;Senador;131;CAMILO;117;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;112;Senador;555;ERIKA AMORIM;3;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;112;Senador;700;KAMILA CARDOSO;79;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;112;Senador;95;BRANCOS;16;;
109;112;Senador;96;NULOS;21;;
109;112;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
109;112;Deputado Federal;1023;PASTOR ABRAÃO;2;REPUBLICANOS;REPUBLICANOS
109;112;Deputado Federal;1111;AJ ALBUQUERQUE;1;PP;PP
109;112;Deputado Federal;1212;LEÔNIDAS CRISTINO;1;PDT;PDT
109;112;Deputado Federal;1213;IDILVAN;11;PDT;PDT
109;112;Deputado Federal;1214;EDUARDO BISMARCK;14;PDT;PDT
109;112;Deputado Federal;1233;ROBÉRIO MONTEIRO;3;PDT;PDT
109;112;Deputado Federal;1234;ANDRÉ FIGUEIREDO;2;PDT;PDT
109;112;Deputado Federal;1251;ARNON BEZERRA;1;PDT;PDT
109;112;Deputado Federal;1277;ADAIL JR;2;PDT;PDT
109;112;Deputado Federal;1313;LUIZIANNE LINS;9;PT;(PT/PC do B/PV)
109;112;Deputado Federal;1533;EUNÍCIO;5;MDB;MDB
109;112;Deputado Federal;2200;DRA. MAYRA PINHEIRO;4;PL;PL
109;112;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
109;112;Deputado Federal;2210;CORONEL AGINALDO;3;PL;PL
109;112;Deputado Federal;2211;YURY DO PAREDÃO;2;PL;PL
109;112;Deputado Federal;2222;ANDRÉ FERNANDES;11;PL;PL
109;112;Deputado Federal;2233;GORETE PEREIRA;2;PL;PL
109;112;Deputado Federal;2255;JÚNIOR MANO;2;PL;PL
109;112;Deputado Federal;2277;DR JAZIEL;7;PL;PL
109;112;Deputado Federal;2288;PRISCILA COSTA;4;PL;PL
109;112;Deputado Federal;2299;MATHEUS NORONHA;7;PL;PL
109;112;Deputado Federal;4400;LUIZ CARLOS JR;2;UNIÃO;UNIÃO
109;112;Deputado Federal;4410;CARLOS MATOS;1;UNIÃO;UNIÃO
109;112;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;5;UNIÃO;UNIÃO
109;112;Deputado Federal;4441;HELIO FILHO;1;UNIÃO;UNIÃO
109;112;Deputado Federal;4444;HEITOR FREIRE;4;UNIÃO;UNIÃO
109;112;Deputado Federal;4445;DAMIÃO TENORIO;3;UNIÃO;UNIÃO
109;112;Deputado Federal;4447;DANILO FORTE;3;UNIÃO;UNIÃO
109;112;Deputado Federal;4456;DAYANY DO CAPITÃO;1;UNIÃO;UNIÃO
109;112;Deputado Federal;4477;FERNANDA PESSOA;7;UNIÃO;UNIÃO
109;112;Deputado Federal;4488;MOSES RODRIGUES;9;UNIÃO;UNIÃO
109;112;Deputado Federal;4490;SOLDADO NOELIO;2;UNIÃO;UNIÃO
109;112;Deputado Federal;5055;GABRIEL BIOLOGIA;1;PSOL;(PSOL/REDE)
109;112;Deputado Federal;5511;CÉLIO STUDART;8;PSD;PSD
109;112;Deputado Federal;5522;MARCOS LIMA;4;PSD;PSD
109;112;Deputado Federal;5533;LUIZ GASTÃO;10;PSD;PSD
109;112;Deputado Federal;5555;DOMINGOS NETO;56;PSD;PSD
109;112;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
109;112;Deputado Federal;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;112;Deputado Federal;95;BRANCOS;12;;
109;112;Deputado Federal;96;NULOS;7;;
109;112;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;3;REPUBLICANOS;REPUBLICANOS
109;112;Deputado Estadual;10123;DAVID DURAND;2;REPUBLICANOS;REPUBLICANOS
109;112;Deputado Estadual;10124;DUQUINHA;1;REPUBLICANOS;REPUBLICANOS
109;112;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;2;PP;PP
109;112;Deputado Estadual;11113;ALMIR BIÉ;4;PP;PP
109;112;Deputado Estadual;11444;LEONARDO PINHEIRO;10;PP;PP
109;112;Deputado Estadual;11999;MOÉSIO LOIOLA;1;PP;PP
109;112;Deputado Estadual;12111;ANTONIO HENRIQUE;1;PDT;PDT
109;112;Deputado Estadual;12114;GUILHERME LANDIM;1;PDT;PDT
109;112;Deputado Estadual;12123;CLÁUDIO PINHO;4;PDT;PDT
109;112;Deputado Estadual;12127;HELAINE COELHO;34;PDT;PDT
109;112;Deputado Estadual;12300;QUEIROZ FILHO;1;PDT;PDT
109;112;Deputado Estadual;12345;LIA GOMES;1;PDT;PDT
109;112;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
109;112;Deputado Estadual;13132;ACRISIO SENA;11;PT;(PT/PC do B/PV)
109;112;Deputado Estadual;13222;FERNANDO SANTANA;1;PT;(PT/PC do B/PV)
109;112;Deputado Estadual;13456;DE ASSIS DINIZ;2;PT;(PT/PC do B/PV)
109;112;Deputado Estadual;13555;JULIANA LUCENA;1;PT;(PT/PC do B/PV)
109;112;Deputado Estadual;13777;NIZO;4;PT;(PT/PC do B/PV)
109;112;Deputado Estadual;13789;JULINHO;6;PT;(PT/PC do B/PV)
109;112;Deputado Estadual;15115;CARLOS BANDEIRA;1;MDB;MDB
109;112;Deputado Estadual;15123;AUDIC MOTA;1;MDB;MDB
109;112;Deputado Estadual;15888;AGENOR NETO;2;MDB;MDB
109;112;Deputado Estadual;22010;BEZERRA DE MENESES;2;PL;PL
109;112;Deputado Estadual;22022;CARMELO NETO;6;PL;PL
109;112;Deputado Estadual;22111;PEDRO MATOS;4;PL;PL
109;112;Deputado Estadual;22123;JACK LIMA;1;PL;PL
109;112;Deputado Estadual;22222;PR.ALCIDES FERNANDES;6;PL;PL
109;112;Deputado Estadual;22555;MARTA GONÇALVES;42;PL;PL
109;112;Deputado Estadual;22777;DRA SILVANA;6;PL;PL
109;112;Deputado Estadual;23190;TENENTE DANTAS;1;CIDADANIA;(PSDB/CIDADANIA)
109;112;Deputado Estadual;30000;DR. ISAQUE RABELO;2;NOVO;NOVO
109;112;Deputado Estadual;33123;ALCY PINHEIRO;1;PMN;PMN
109;112;Deputado Estadual;33475;ELPIDIO ROCHA;1;PMN;PMN
109;112;Deputado Estadual;44000;PAULO WAGNER;1;UNIÃO;UNIÃO
109;112;Deputado Estadual;44333;HEITOR FÉRRER;1;UNIÃO;UNIÃO
109;112;Deputado Estadual;44567;MAGNOLIA ROCHA;3;UNIÃO;UNIÃO
109;112;Deputado Estadual;44777;FIRMO CAMURÇA;7;UNIÃO;UNIÃO
109;112;Deputado Estadual;44888;DR. OSCAR RODRIGUES;7;UNIÃO;UNIÃO
109;112;Deputado Estadual;45000;JORGE PINHEIRO;1;PSDB;(PSDB/CIDADANIA)
109;112;Deputado Estadual;50013;LÉO SURICATE;1;PSOL;(PSOL/REDE)
109;112;Deputado Estadual;50444;ZULEIDE QUEIROZ;1;PSOL;(PSOL/REDE)
109;112;Deputado Estadual;50500;RENATO ROSENO;1;PSOL;(PSOL/REDE)
109;112;Deputado Estadual;55555;GABRIELLA AGUIAR;1;PSD;PSD
109;112;Deputado Estadual;55600;MICHELE PACHECO;1;PSD;PSD
109;112;Deputado Estadual;55888;KEIVIA DIAS;1;PSD;PSD
109;112;Deputado Estadual;65000;DRA TAÍS MATOS;1;PC do B;(PT/PC do B/PV)
109;112;Deputado Estadual;65013;PROFESSOR ANÍZIO;1;PC do B;(PT/PC do B/PV)
109;112;Deputado Estadual;65234;CACIKA IRÊ;1;PC do B;(PT/PC do B/PV)
109;112;Deputado Estadual;70070;ALBERTO LIMA;1;AVANTE;AVANTE
109;112;Deputado Estadual;70123;TOMAZ HOLANDA;12;AVANTE;AVANTE
109;112;Deputado Estadual;12;LEGENDA PDT;2;PDT;PDT
109;112;Deputado Estadual;13;LEGENDA PT;3;PT;PT
109;112;Deputado Estadual;44;LEGENDA UNIÃO;1;UNIÃO;UNIÃO
109;112;Deputado Estadual;70;LEGENDA AVANTE;1;AVANTE;AVANTE
109;112;Deputado Estadual;95;BRANCOS;10;;
109;112;Deputado Estadual;96;NULOS;10;;
109;113;Presidente;12;CIRO GOMES;13;PDT;PDT
109;113;Presidente;13;LULA;141;PT;(PT/PC do B/PV), SOLIDARIEDADE, (PSOL/REDE), PSB, AGIR, AVANTE, PROS
109;113;Presidente;15;SIMONE TEBET;3;MDB;MDB, (PSDB/CIDADANIA), PODE
109;113;Presidente;22;JAIR BOLSONARO;78;PL;PP, REPUBLICANOS, PL
109;113;Presidente;27;CONSTITUINTE EYMAEL;1;DC;DC
109;113;Presidente;44;SORAYA THRONICKE;1;UNIÃO;UNIÃO
109;113;Presidente;95;BRANCOS;5;;
109;113;Presidente;96;NULOS;5;;
109;113;Governador;12;ROBERTO CLÁUDIO;19;PDT;PMN, PATRIOTA, AGIR, PMB, PDT, PSD, PSB, PSC, DC
109;113;Governador;13;ELMANO DE FREITAS;107;PT;(PT/PC do B/PV), PP, MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE
109;113;Governador;44;CAPITÃO WAGNER;99;UNIÃO;PODE, AVANTE, PL, REPUBLICANOS, PTB, PROS, UNIÃO
109;113;Governador;95;BRANCOS;11;;
109;113;Governador;96;NULOS;11;;
109;113;Senador;131;CAMILO;133;PT;(PT/PC do B/PV), MDB, PRTB, (PSOL/REDE), SOLIDARIEDADE, PP
109;113;Senador;555;ERIKA AMORIM;6;PSD;PSB, AGIR, DC, PMB, PDT, PSD, PMN, PATRIOTA, PSC
109;113;Senador;700;KAMILA CARDOSO;76;AVANTE;AVANTE, UNIÃO, PTB, REPUBLICANOS, PROS, PL, PODE
109;113;Senador;95;BRANCOS;16;;
109;113;Senador;96;NULOS;16;;
109;113;Deputado Federal;1010;RONALDO MARTINS;2;REPUBLICANOS;REPUBLICANOS
109;113;Deputado Federal;1020;ERLAN BASTOS;1;REPUBLICANOS;REPUBLICANOS
109;113;Deputado Federal;1023;PASTOR ABRAÃO;1;REPUBLICANOS;REPUBLICANOS
109;113;Deputado Federal;1212;LEÔNIDAS CRISTINO;2;PDT;PDT
109;113;Deputado Federal;1213;IDILVAN;11;PDT;PDT
109;113;Deputado Federal;1214;EDUARDO BISMARCK;12;PDT;PDT
109;113;Deputado Federal;1221;MAURO FILHO;1;PDT;PDT
109;113;Deputado Federal;1233;ROBÉRIO MONTEIRO;2;PDT;PDT
109;113;Deputado Federal;1285;IANNA BRANDÃO;1;PDT;PDT
109;113;Deputado Federal;1292;ENFERMEIRA ANA PAULA;1;PDT;PDT
109;113;Deputado Federal;1313;LUIZIANNE LINS;7;PT;(PT/PC do B/PV)
109;113;Deputado Federal;1322;GUIMARÃES DO PT;1;PT;(PT/PC do B/PV)
109;113;Deputado Federal;1470;RAYANA GUERRA;1;PTB;PTB
109;113;Deputado Federal;1533;EUNÍCIO;8;MDB;MDB
109;113;Deputado Federal;2200;DRA. MAYRA PINHEIRO;2;PL;PL
109;113;Deputado Federal;2201;DELEGADO CAVALCANTE;2;PL;PL
109;113;Deputado Federal;2210;CORONEL AGINALDO;1;PL;PL
109;113;Deputado Federal;2222;ANDRÉ FERNANDES;10;PL;PL
109;113;Deputado Federal;2233;GORETE PEREIRA;1;PL;PL
109;113;Deputado Federal;2255;JÚNIOR MANO;1;PL;PL
109;113;Deputado Federal;2277;DR JAZIEL;9;PL;PL
109;113;Deputado Federal;2288;PRISCILA COSTA;3;PL;PL
109;113;Deputado Federal;2299;MATHEUS NORONHA;10;PL;PL
109;113;Deputado Federal;2323;MORONI;1;CIDADANIA;(PSDB/CIDADANIA)
109;113;Deputado Federal;3690;CLAUDIO MOURA;1;AGIR;AGIR
109;113;Deputado Federal;4000;DENIS BEZERRA;2;PSB;PSB
109;113;Deputado Federal;4410;CARLOS MATOS;2;UNIÃO;UNIÃO
109;113;Deputado Federal;4433;DR. AGRIPINO MAGALHÃES;5;UNIÃO;UNIÃO
109;113;Deputado Federal;4444;HEITOR FREIRE;8;UNIÃO;UNIÃO
109;113;Deputado Federal;4447;DANILO FORTE;10;UNIÃO;UNIÃO
109;113;Deputado Federal;4455;VAIDON OLIVEIRA;1;UNIÃO;UNIÃO
109;113;Deputado Federal;4456;DAYANY DO CAPITÃO;1;UNIÃO;UNIÃO
109;113;Deputado Federal;4477;FERNANDA PESSOA;6;UNIÃO;UNIÃO
109;113;Deputado Federal;4488;MOSES RODRIGUES;7;UNIÃO;UNIÃO
109;113;Deputado Federal;5511;CÉLIO STUDART;7;PSD;PSD
109;113;Deputado Federal;5533;LUIZ GASTÃO;6;PSD;PSD
109;113;Deputado Federal;5555;DOMINGOS NETO;78;PSD;PSD
109;113;Deputado Federal;5588;ELIANE BRAZ;2;PSD;PSD
109;113;Deputado Federal;12;LEGENDA PDT;1;PDT;PDT
109;113;Deputado Federal;13;LEGENDA PT;1;PT;PT
109;113;Deputado Federal;22;LEGENDA PL;1;PL;PL
109;113;Deputado Federal;95;BRANCOS;11;;
109;113;Deputado Federal;96;NULOS;6;;
109;113;Deputado Estadual;10000;APÓSTOLO LUIZ HENRIQUE;4;REPUBLICANOS;REPUBLICANOS
109;113;Deputado Estadual;10123;DAVID DURAND;2;REPUBLICANOS;REPUBLICANOS
109;113;Deputado Estadual;11111;ZEZINHO ALBUQUERQUE;1;PP;PP
109;113;Deputado Estadual;11113;ALMIR BIÉ;11;PP;PP
109;113;Deputado Estadual;11222;DR VICTOR GURGEL;1;PP;PP
109;113;Deputado Estadual;11444;LEONARDO PINHEIRO;9;PP;PP
109;113;Deputado Estadual;12123;CLÁUDIO PINHO;4;PDT;PDT
109;113;Deputado Estadual;12127;HELAINE COELHO;37;PDT;PDT
109;113;Deputado Estadual;12300;QUEIROZ FILHO;1;PDT;PDT
109;113;Deputado Estadual;13123;MISSIAS DO MST;1;PT;(PT/PC do B/PV)
109;113;Deputado Estadual;13131;MARI LACERDA;2;PT;(PT/PC do B/PV)
109;113;Deputado Estadual;13132;ACRISIO SENA;7;PT;(PT/PC do B/PV)
109;113;Deputado Estadual;13234;GUILHERME SAMPAIO;1;PT;(PT/PC do B/PV)
109;113;Deputado Estadual;13333;MOISES BRAZ;1;PT;(PT/PC do B/PV)
109;113;Deputado Estadual;13555;JULIANA LUCENA;1;PT;(PT/PC do B/PV)
109;113;Deputado Estadual;13777;NIZO;3;PT;(PT/PC do B/PV)
109;113;Deputado Estadual;13789;JULINHO;7;PT;(PT/PC do B/PV)
